match_id,radiant_win
3096,0.12847454886721
3102,0.19641342737771744
3111,0.4256263618106382
3119,0.5230172007855918
3122,0.44444320004458254
3126,0.7031484217306364
3131,0.5859296630053847
3132,0.4776031281544504
3145,0.8862299813909068
3154,0.5128178095816831
3178,0.5178541618071703
3186,0.2733733176671195
3187,0.462214892749434
3189,0.6618249027771679
3191,0.7985003057787281
3192,0.9236393134497884
3199,0.31461631130399825
3211,0.5428717810024617
3224,0.43749368529098814
3225,0.5395829777739382
3231,0.2777034595150419
3235,0.5339688499650842
3237,0.437715171544964
3240,0.16361684893226738
3242,0.49668424843933623
3254,0.8966101429831892
3256,0.5474270395661845
3257,0.4852827151944758
3289,0.5209265245372243
3294,0.3917039526061153
3301,0.40587672407073205
3302,0.5391791449764369
3314,0.4205632603749093
3326,0.46347216709547373
3332,0.8300528597272779
3345,0.7607519245621661
3349,0.8110383938789409
3357,0.7319367912631277
3380,0.3412197262732789
3389,0.5638327350076746
3397,0.8909030439415098
3399,0.5402431695368822
3407,0.7618029128369832
3411,0.49640091582159424
3413,0.32676487639857765
3417,0.2979684808837536
3418,0.06487401946948586
3426,0.8927672370677199
3443,0.41342738011376173
3456,0.76669272070464
3464,0.7238565611969913
3467,0.6446250079020613
3473,0.59312506920261
3479,0.10461725300285694
3481,0.8228838874967634
3492,0.5564520702720648
3498,0.6216989239380483
3499,0.42238966791896954
3505,0.40881242996439443
3529,0.4143941715030464
3535,0.5858750768951416
3540,0.4238171541280007
3561,0.48403448977441427
3564,0.8615948466613074
3574,0.3271588083482014
3590,0.6163649911448822
3592,0.19490094408159067
3596,0.8957050500336666
3604,0.15644975453331353
3620,0.8176785666277999
3623,0.3241887564762984
3632,0.6901475635150653
3641,0.2720352146258506
3647,0.3860275637123531
3653,0.29142417461378817
3656,0.5423515234940479
3667,0.6851701622777522
3672,0.4250086095174416
3683,0.5258074668498095
3695,0.43319413043724997
3717,0.44307771180506966
3736,0.3258592161000825
3740,0.43874821955668536
3753,0.4627225799347724
3769,0.6659028381821233
3771,0.4943109630494144
3787,0.8866655885931599
3790,0.3602145589007494
3792,0.858382311049831
3801,0.1524638152636009
3806,0.7189211803373853
3812,0.08848092124334876
3815,0.7018381265817686
3840,0.7269853386999712
3846,0.32286693150844836
3858,0.5716209451018263
3872,0.2562166785593309
3873,0.12238812091163553
3874,0.6182783275736021
3876,0.7871913445071841
3880,0.6319064150427123
3882,0.3836406938828877
3894,0.765883454269428
3901,0.7181922153638955
3902,0.7244817058937062
3908,0.7381969104094666
3919,0.3126302299370826
3921,0.2137947720857817
3922,0.3727297286745721
3924,0.07880378548955103
3939,0.7448529372689621
3952,0.397220011424245
3959,0.5003999480540089
3964,0.43287600575737983
3972,0.6655016483768494
3978,0.9484701565192852
3979,0.39541228209790663
3988,0.04346953618321732
3989,0.8226917458019248
3991,0.5265296963762987
3996,0.7322564257138621
4005,0.3884720070639365
4012,0.3976945396877204
4013,0.24293746172702874
4014,0.3535095198478749
4018,0.646840106909904
4027,0.432198649444242
4030,0.29163649005856596
4035,0.3367711734326846
4036,0.9444380040197181
4046,0.8931103980660102
4059,0.27282286926791643
4066,0.44082850786249617
4082,0.6807519634357336
4090,0.6405886361343734
4100,0.9375663526396656
4107,0.6205424409315574
4109,0.2384401761170768
4110,0.5747197415756125
4121,0.4752486835057561
4123,0.32522115923131406
4124,0.6964395541779859
4129,0.8874227775167628
4136,0.45967590714664724
4139,0.5092321499191924
4145,0.7157929176313991
4154,0.2844689342826253
4156,0.7574770876001472
4161,0.17682903101568984
4165,0.3282084239090941
4169,0.1985107265293029
4188,0.5913080283390827
4195,0.44577617309000533
4204,0.8212401078214979
4211,0.7101340504771696
4213,0.5875943344141202
4218,0.565242195045254
4220,0.6138391147750654
4222,0.06953321411339823
4227,0.6576717955912191
4229,0.7474870924087101
4233,0.46681311575269474
4239,0.7730447690784157
4242,0.4640660502691185
4249,0.7245717205135033
4260,0.8744166291541681
4263,0.76103636628646
4265,0.5799525865897602
4267,0.5780849269661974
4276,0.8918611092176303
4278,0.6127801295950047
4279,0.32189095247354377
4280,0.17337657537881399
4281,0.4222295008130505
4282,0.618486865350179
4288,0.2038203532223097
4306,0.3972206950523271
4308,0.3718595913465837
4309,0.3618244454613503
4313,0.4072403057143225
4320,0.9524495118878635
4324,0.6098483010415249
4334,0.4478674242847802
4341,0.3894978979849213
4349,0.28236859361052025
4353,0.5299660380394009
4354,0.42185117959318374
4356,0.34533237332439515
4366,0.4784842597710017
4371,0.5533640287447482
4375,0.4585268581489686
4377,0.8449429956987042
4384,0.11589948797188743
4389,0.5031006543306972
4394,0.4205019620381609
4409,0.5947074581861375
4411,0.6452865826510077
4416,0.383245021504603
4437,0.5824326583441859
4442,0.43376947996784704
4443,0.5741887924107438
4449,0.334674932233689
4457,0.3299893044238469
4459,0.28563844140418787
4472,0.26974360414251564
4475,0.59294531180977
4476,0.7763724118891328
4482,0.6036450105325875
4519,0.0838268341407439
4533,0.5694641026783787
4537,0.2322725529885778
4538,0.49627086981260565
4541,0.40013263312565356
4556,0.8194921419132959
4558,0.7841554804759455
4567,0.658686446696852
4586,0.3777573400728745
4596,0.567238313957523
4615,0.6364030006813196
4617,0.20943651095638507
4619,0.4848488501873365
4623,0.10022742046389754
4643,0.5910645836985946
4644,0.19149247398524896
4645,0.5772966354378547
4655,0.11973307671044685
4658,0.6382665577902285
4667,0.12513840406147683
4669,0.42313884846866556
4674,0.29739469397755375
4691,0.23428562880028242
4704,0.6431509039226164
4708,0.6118779811577848
4733,0.8801850469322847
4745,0.1927914524461327
4748,0.29844553343808083
4749,0.11995728183915266
4755,0.3713577501538049
4760,0.4890232989135496
4762,0.6131391131494276
4763,0.6140783891062248
4771,0.584092252839405
4772,0.700760312095735
4782,0.8116983291787587
4786,0.21736185235831956
4792,0.7428188926133177
4798,0.38019095172712775
4803,0.18518137362113204
4817,0.6288149786291705
4818,0.38980013719738865
4825,0.14147102175520884
4832,0.16565492497551446
4834,0.847953643687111
4836,0.30240915614582614
4837,0.6151444474138822
4852,0.25861804031952673
4853,0.4225247823274191
4858,0.19839993601197942
4862,0.6420671731532192
4888,0.3352529374947094
4889,0.6400127542764521
4893,0.5276980853098558
4897,0.6934847104650838
4909,0.3254300559428658
4952,0.4993432644384525
4961,0.5167226733250604
4969,0.7663818145463218
4972,0.3987528361016752
4998,0.37898984650986944
5029,0.5995509563493128
5031,0.31712041472613733
5041,0.5102594431665353
5044,0.3986720964298979
5045,0.5659591130970864
5047,0.4430045848320376
5050,0.9517721704078914
5051,0.2774668552567233
5056,0.395189255388101
5060,0.48699168114476366
5061,0.8173933886099737
5064,0.4003589159850959
5069,0.8015205116523215
5073,0.5664107895265537
5074,0.6310722281303521
5077,0.08952536424712321
5099,0.4729912663331361
5120,0.721939401614387
5125,0.6650021800699885
5137,0.17288260403083774
5146,0.5705591327269276
5148,0.7921816663255432
5155,0.2571956567067629
5178,0.26248406459403184
5187,0.9091893085435938
5188,0.45784345403759363
5198,0.09177699155388415
5205,0.2521712766692414
5210,0.27938728500913695
5212,0.5041122271606567
5214,0.2514351522455259
5215,0.4922581585675233
5217,0.19072606543669757
5219,0.04803874241010821
5227,0.2861359452556692
5233,0.7948743535942631
5241,0.4426790143428973
5257,0.774343664484519
5259,0.2030739686082678
5262,0.3869192381940103
5266,0.19061794325703088
5275,0.3025232350730387
5291,0.8234356874453574
5299,0.3707926272757676
5302,0.5225233319346254
5304,0.7493236088537851
5310,0.3971423032399959
5325,0.31418253645986005
5332,0.6399894839312776
5341,0.44859317174616387
5343,0.7281273798735155
5349,0.3013805288743109
5350,0.47495035133107055
5365,0.7989410946734067
5367,0.4263076897006011
5372,0.21579831503987285
5385,0.48731246549274787
5392,0.24381670855991
5399,0.3077088078160853
5402,0.8382356533673642
5407,0.5388034212940083
5411,0.5448397637684786
5415,0.7829986844751788
5423,0.5230007054677291
5426,0.287505621930919
5437,0.6986105553237679
5440,0.37386216763882857
5445,0.7445677969261327
5454,0.19727680043945928
5460,0.8380005776830954
5470,0.8494544157292386
5472,0.19576295144699293
5480,0.2925261071057546
5484,0.06866181473641239
5485,0.9365806756833703
5497,0.5638048710041379
5501,0.6486105929985568
5513,0.3958452542257969
5563,0.6700369230379886
5564,0.39064671089175623
5570,0.43993475909124957
5582,0.4622090427890265
5616,0.7515924203242115
5617,0.4975332891558592
5619,0.5186066916706484
5626,0.6724642568376656
5628,0.3104517442893619
5629,0.6212517975209214
5630,0.5226728364679951
5634,0.27472291633815843
5646,0.46254128432007596
5650,0.2834250443080633
5664,0.8848529741110372
5666,0.6293387157860291
5678,0.9417816595614239
5687,0.3135939673111854
5691,0.7703898161863953
5694,0.6688456264976345
5703,0.5379210937178127
5709,0.32116717492723756
5711,0.5511357870617052
5718,0.3593251713350362
5724,0.7452331453082451
5725,0.35720456289096003
5726,0.4675834907628615
5728,0.7201231990078816
5753,0.6008921850180757
5758,0.21104746259828414
5759,0.2743345584499962
5766,0.39608496682274824
5772,0.12844908751674408
5775,0.4728234781182935
5780,0.6986435223015625
5782,0.6228777503524203
5784,0.5758058334620886
5804,0.6997330936494447
5808,0.8203308843526801
5809,0.545836514294466
5815,0.5125540110419423
5817,0.4645099256165881
5825,0.49900423434100866
5833,0.5973955985778556
5838,0.5373183979304004
5840,0.42607399092417775
5846,0.4157266152052736
5848,0.6362355095074881
5851,0.706960911459765
5867,0.520256865689471
5869,0.6111316008261695
5870,0.37819046411355217
5871,0.6031873649222899
5873,0.5776639788384891
5875,0.528612748380749
5876,0.41809339608626983
5879,0.7416933483260688
5880,0.3590236627914288
5881,0.26415290696600713
5887,0.5093972063644857
5891,0.7222671675321194
5893,0.5306586190676112
5907,0.8517596023604533
5909,0.22843654942051123
5915,0.11525084888348708
5917,0.32967328829612486
5918,0.13172134759203133
5929,0.5540475797594209
5935,0.9100508821113448
5938,0.29740233434161967
5940,0.4814095537644975
5942,0.33201879121307637
5950,0.48536465194409867
5963,0.3572511533648983
5968,0.6697455965969226
5969,0.6413064561119354
5970,0.44293802246943276
5978,0.36134475594901516
5987,0.8099359404501661
5990,0.2766235061719336
5997,0.7822454707540948
5998,0.4796364677536649
6001,0.4933546904936718
6004,0.47046428648019345
6005,0.3437770570817089
6011,0.6251777380164767
6013,0.6473095656413682
6029,0.6857022682957575
6043,0.41012748449641256
6045,0.26096180063900926
6049,0.30609686608721326
6051,0.8591870041384698
6064,0.5219060162565218
6066,0.2208991496118611
6071,0.7038280141292569
6078,0.38105302318065964
6085,0.2693126410574605
6086,0.7176795503154265
6095,0.5197577518307858
6103,0.37443821704095387
6105,0.4596869268858155
6106,0.5979617104718749
6107,0.24892653542348944
6111,0.6548370933421362
6114,0.8684063954043482
6118,0.4415852235054782
6139,0.18759913265867703
6140,0.35140598314886723
6147,0.5089038567175548
6153,0.7878693111303929
6156,0.46489563592058847
6158,0.22566769596362624
6163,0.43322815626926475
6165,0.5722932996505935
6176,0.48344246060608925
6178,0.5736857673485884
6182,0.3649462622427527
6199,0.18175859499891855
6207,0.30706002171884095
6220,0.5792567928599937
6223,0.4324304440056032
6227,0.23292457802315056
6235,0.6391839096540941
6246,0.3799076801785455
6259,0.1761960218905308
6267,0.8453715356997276
6278,0.7731819215106092
6287,0.8763294035716442
6307,0.6118848092771941
6312,0.4469881258641124
6314,0.5258334027912175
6315,0.47625564548106636
6316,0.27090953342897434
6321,0.5338073956922629
6324,0.7306028860937611
6325,0.9694514233159117
6332,0.6764370510549422
6336,0.611077545224146
6337,0.6015034897868297
6341,0.809694262088784
6349,0.8737327763223846
6353,0.41195034028550725
6362,0.7656513176565839
6371,0.44515185343233693
6386,0.32635181691014403
6387,0.556951693007236
6388,0.6778946706596253
6389,0.7229238744037395
6391,0.45106979535442404
6410,0.32789669227281176
6413,0.45177605758010325
6421,0.6259882438545933
6428,0.4257692372939932
6429,0.5033098747545839
6433,0.2798384713657258
6438,0.6727032413349515
6439,0.6689815413231053
6442,0.5937255325206168
6444,0.587393992129584
6451,0.8343694440061736
6456,0.40697253518883325
6461,0.6029083465527366
6478,0.40666062146726223
6483,0.17590998668059002
6488,0.5478613788233294
6489,0.47071722290765905
6498,0.8287159623475654
6501,0.194848211095514
6505,0.41130520149266014
6513,0.14188974240737187
6515,0.5163064654905196
6531,0.5309511918598143
6562,0.24338216149831518
6564,0.533798149003196
6572,0.8477039293821229
6574,0.4294414030971732
6586,0.6057494118821329
6588,0.3767394143317482
6601,0.5270631654090518
6608,0.6428383131314207
6611,0.23356203160358527
6614,0.18739507323524596
6617,0.2680118093055588
6628,0.6259247490966758
6632,0.41135221837299
6642,0.4318478348498364
6643,0.9179490230032398
6660,0.3464969681529102
6667,0.040840221289140055
6671,0.1006629400344456
6682,0.6032489833821307
6699,0.7320163052661647
6702,0.30979238655935787
6703,0.8837668694446931
6705,0.2952712750243412
6707,0.44060248664588975
6709,0.770752485663955
6718,0.35378495359514334
6720,0.5190256462632046
6721,0.508898585915524
6725,0.3461748764092773
6726,0.5932910578818864
6727,0.32520599768612624
6760,0.47081524776278516
6788,0.7822359554602207
6791,0.5955810374020486
6793,0.053146593976112384
6794,0.4006822881442783
6808,0.5180808461151433
6809,0.8568130338663145
6810,0.6830442744311096
6819,0.4263888255847559
6820,0.8480534778098305
6829,0.2249098346282495
6831,0.3681098537113584
6833,0.8237453226960342
6847,0.8005216398477801
6856,0.633184856577235
6858,0.36150410264404675
6860,0.7977395056933136
6866,0.520435002801021
6871,0.6113400923979891
6872,0.36788098270481856
6877,0.6578962967923208
6878,0.7430357441535453
6879,0.385847099604888
6880,0.7464227267958269
6886,0.8316586222662646
6894,0.5924705329479841
6897,0.49811856661507103
6906,0.419950261005414
6916,0.6256037426409872
6919,0.5555532622421674
6939,0.6978027516869749
6958,0.7744081037957302
6959,0.6345184370816416
6967,0.872252889914069
6989,0.9578112041325376
7000,0.32282843795201077
7004,0.5131647543235391
7006,0.8454596763610278
7007,0.40418917259169196
7008,0.8632212537275615
7027,0.6159366945324812
7055,0.7736969991543008
7059,0.4697404301342494
7066,0.5405182139143314
7067,0.5857145556504811
7073,0.6481767373554198
7080,0.5679415447801357
7089,0.6037711938393217
7099,0.24523944043999985
7109,0.5574274761637908
7134,0.6462090669337641
7138,0.7425290209541668
7139,0.46777083283421383
7142,0.3875386281782021
7151,0.42660450300806485
7153,0.4109088411336088
7169,0.3547972878056344
7185,0.7385610725183334
7193,0.1991242326768793
7200,0.9039765796774809
7216,0.464761350780475
7221,0.7045816650396187
7223,0.6770384650466746
7236,0.5654187323253006
7237,0.5038745061113337
7244,0.37742835874889724
7245,0.4957891228753538
7251,0.39883688064288453
7252,0.6888689141628318
7264,0.8310808801952294
7284,0.5152061755919399
7301,0.6803315009857382
7304,0.5720414707189684
7307,0.7487244047578688
7308,0.38768479123165867
7315,0.7613152032101459
7323,0.4928476434030731
7324,0.333394151339406
7326,0.6312582172725428
7330,0.6901202546422275
7367,0.5929258709686865
7371,0.6912767945608373
7389,0.5439025136520379
7394,0.45294652475054104
7404,0.3735118578028502
7410,0.582243056084893
7423,0.18307133388458643
7434,0.34945877746892745
7438,0.29452430288440207
7449,0.27177941525443294
7461,0.3606898142407982
7464,0.6700668127747226
7465,0.43059422259280133
7469,0.4958760768053793
7472,0.6184844444282577
7474,0.3006335855527164
7492,0.12918874728692484
7496,0.6985253814627743
7499,0.7213393816079137
7507,0.8003917980911145
7513,0.5743893253878897
7515,0.49564827483945195
7535,0.600493666277809
7542,0.515924193264185
7568,0.6594800258788059
7578,0.6113715044853215
7586,0.8992653101763963
7587,0.5983320184286046
7593,0.2535566167742238
7608,0.645422921561293
7613,0.2652278528117943
7617,0.5309546076734448
7624,0.8348359147585243
7627,0.631570873139116
7630,0.432999193830089
7634,0.2870606426256787
7644,0.46908494839958553
7651,0.5309680578319053
7655,0.47448291427812644
7659,0.5103079844799051
7665,0.3796366419513258
7666,0.7736319207127388
7675,0.673173198393192
7678,0.2522123837847572
7689,0.4562434384606397
7695,0.7136729823858796
7696,0.4538913249443272
7708,0.11803064755080198
7725,0.7575006389655052
7731,0.223214245009638
7737,0.3698687882317807
7739,0.7347461956019645
7758,0.4667790851342042
7763,0.3016238112928041
7769,0.5455512974646776
7775,0.6898172673273445
7783,0.6047203500446254
7787,0.28190329648742657
7788,0.6179015250524115
7792,0.5531898511108264
7797,0.6265035213369397
7798,0.4564177397871066
7800,0.37748751124477997
